Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\metadata\MetadataServiceDelegation.java,0,64,2,21,0,87
dubbo-3.0\dubbo-3.0\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\call\ReflectionServerCallTest.java,0,5,2,6,0,13
dubbo-3.0\dubbo-3.0\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\DecodeableRpcResultTest.java,79,32,2,22,0,56
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\schema\GenericServiceWithoutInterfaceTest.java,30,9,0,7,0,16
dubbo-3.0\dubbo-3.0\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\SpringCloudMetadataServiceURLBuilderTest.java,19,8,2,5,0,15
dubbo-3.0\dubbo-3.0\dubbo-rpc\dubbo-rpc-grpc\src\test\java\org\apache\dubbo\rpc\protocol\grpc\support\GrpcGreeterImpl.java,0,6,0,4,0,10
dubbo-3.0\dubbo-3.0\dubbo-metadata\dubbo-metadata-processor\src\main\java\org\apache\dubbo\metadata\annotation\processing\rest\springmvc\AbstractRequestAnnotationParameterProcessor.java,39,21,0,12,0,33
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\builders\ReferenceBuilderTest.java,0,5,0,6,0,11
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\injvm\MultipleRegistryCenterInjvmService.java,0,3,0,2,0,5
dubbo-3.0\dubbo-3.0\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\condition\config\ServiceStateRouterFactory.java,11,7,0,2,0,9
dubbo-3.0\dubbo-3.0\dubbo-common\src\main\java\org\apache\dubbo\common\status\Status.java,59,31,0,1,0,32
dubbo-3.0\dubbo-3.0\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\PerformanceUtils.java,99,30,4,11,0,45
dubbo-3.0\dubbo-3.0\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\destination\TcpKeepalive.java,7,3,3,1,0,7
dubbo-3.0\dubbo-3.0\dubbo-metadata\dubbo-metadata-report-zookeeper\src\main\java\org\apache\dubbo\metadata\store\zookeeper\ZookeeperMetadataReportFactory.java,23,14,2,4,0,20
dubbo-3.0\dubbo-3.0\dubbo-common\src\test\java\org\apache\dubbo\common\beans\model\FooBeanWithApplicationModel.java,22,11,0,1,0,12
dubbo-3.0\dubbo-3.0\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\observer\ClientCallToObserverAdapter.java,59,20,0,2,0,22
dubbo-3.0\dubbo-3.0\dubbo-common\src\main\java\org\apache\dubbo\metadata\definition\util\JaketConfigurationUtils.java,77,13,3,3,0,19
dubbo-3.0\dubbo-3.0\dubbo-compatible\src\main\java\com\alibaba\dubbo\qos\command\BaseCommand.java,0,4,0,3,0,7
dubbo-3.0\dubbo-3.0\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\GenericTestService.java,0,4,0,2,0,6
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\MethodConfigTest.java,0,163,1,43,0,207
dubbo-3.0\dubbo-3.0\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\beans\factory\annotation\ServicePackagesHolder.java,63,20,0,1,0,21
