Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\ProxyCombiner.java,0,14,2,1,0,17
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\lib\input\TextInputFormat.java,0,9,1,1,0,11
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-nfs\src\main\java\org\apache\hadoop\hdfs\nfs\conf\NfsConfiguration.java,46,1,0,1,0,2
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-aws\src\main\java\org\apache\hadoop\fs\s3a\commit\magic\MagicS3GuardCommitterFactory.java,0,5,0,1,0,6
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-streaming\src\test\java\org\apache\hadoop\streaming\TestMRFramework.java,23,7,1,1,0,9
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-hbase\hadoop-yarn-server-timelineservice-hbase-client\src\main\java\org\apache\hadoop\yarn\server\timelineservice\storage\common\package-info.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\webapp\NMController.java,46,22,1,1,0,24
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\testjar\JobKillCommitter.java,90,37,4,3,0,44
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\test\LambdaTestUtils.java,0,121,12,1,0,134
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\GcTimeMonitor.java,257,71,4,2,0,77
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\jobhistory\package-info.java,0,1,0,1,0,2
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\applicationhistoryservice\ApplicationHistoryClientService.java,171,33,11,6,0,50
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\logaggregation\AggregatedLogDeletionService.java,256,70,5,7,0,82
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\startupprogress\StepType.java,0,13,2,2,0,17
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\io\compress\FakeDecompressor.java,0,19,2,1,0,22
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-rbf\src\main\java\org\apache\hadoop\hdfs\server\federation\resolver\NamenodePriorityComparator.java,0,5,0,1,0,6
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\Timer.java,31,1,0,1,0,2
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestIPC.java,0,681,78,16,0,775
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\CheckForDecommissioningNodesResponse.java,16,6,0,2,0,8
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-uploader\src\main\java\org\apache\hadoop\mapred\uploader\package-info.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-documentstore\src\main\java\org\apache\hadoop\yarn\server\timelineservice\documentstore\writer\package-info.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\LocalizedResource.java,262,77,12,12,0,101
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-auth-examples\src\main\java\org\apache\hadoop\security\authentication\examples\RequestLoggerFilter.java,157,41,5,8,0,54
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\util\EnumCounters.java,154,40,1,1,0,42
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\TestResolveHdfsSymlink.java,129,13,5,5,0,23
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\event\AppAddedSchedulerEvent.java,92,85,0,1,0,86
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MutableStat.java,155,83,1,1,0,85
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\api\impl\pb\package-info.java,0,1,0,1,0,2
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java,151,31,3,20,0,54
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-hs\src\test\java\org\apache\hadoop\mapreduce\v2\hs\TestUnnecessaryBlockingOnHistoryFileInfo.java,273,45,1,1,0,47
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\lib\output\committer\manifest\files\DirEntry.java,0,30,1,4,0,35
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-rbf\src\main\java\org\apache\hadoop\hdfs\server\federation\router\ErasureCoding.java,172,35,1,4,0,40
hadoop-trunk\hadoop-trunk\hadoop-cloud-storage-project\hadoop-cos\src\main\java\org\apache\hadoop\fs\cosn\auth\AbstractCOSCredentialsProvider.java,0,12,0,1,0,13
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\application\ApplicationImpl.java,622,139,23,18,0,180
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\OpenFileParameters.java,62,17,2,1,0,20
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\api\records\TestTaskReport.java,108,9,0,1,0,10
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapreduce\SimpleEntityWriterConstants.java,0,6,6,1,0,13
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\security\NMTokenSelector.java,25,7,0,1,0,8
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\erasurecode\rawcoder\DummyRawDecoder.java,17,4,0,1,0,5
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\service\LoggingStateChangeListener.java,35,9,1,1,0,11
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\test\java\org\apache\hadoop\yarn\webapp\TestParseRoute.java,57,15,5,1,0,21
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\MRBench.java,287,160,20,11,0,191
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\MutableConfScheduler.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-services\hadoop-yarn-services-core\src\main\java\org\apache\hadoop\yarn\service\component\instance\ComponentInstanceEventType.java,0,6,0,1,0,7
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\fsdataset\ReplicaInputStreams.java,119,58,2,1,0,61
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\client\HdfsAdmin.java,591,60,1,2,0,63
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestDeadNodeDetection.java,418,47,10,8,0,65
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\lib\partition\RehashPartitioner.java,0,14,0,1,0,15
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-client\src\main\java\org\apache\hadoop\yarn\client\api\NMTokenCache.java,111,36,0,5,0,41
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\common\TestJspHelper.java,0,81,61,11,0,153
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\TestApplicationPriorityACLConfiguration.java,95,26,4,3,0,33
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\BlockReportTestBase.java,0,168,67,11,0,246
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-federation-balance\src\test\java\org\apache\hadoop\tools\fedbalance\TestTrashProcedure.java,60,11,2,1,0,14
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\logaggregation\SampleContainerLogAggregationPolicy.java,83,34,5,2,0,41
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestRMServerUtils.java,360,66,43,5,0,114
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azure\InMemoryBlockBlobStore.java,165,82,15,2,0,99
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-common\src\main\java\org\apache\hadoop\mapreduce\v2\api\protocolrecords\impl\pb\KillJobRequestPBImpl.java,79,33,33,3,0,69
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-services\hadoop-yarn-services-core\src\test\java\org\apache\hadoop\yarn\service\MockServiceAM.java,390,119,16,3,0,138
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\lib\db\DBOutputFormat.java,0,77,8,3,0,88
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\store\package-info.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\contract\hdfs\TestHDFSContractConcat.java,20,4,0,1,0,5
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\crypto\TestCryptoStreamsWithOpensslSm4CtrCryptoCodec.java,0,5,0,1,0,6
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\resourceplugin\fpga\TestAoclOutputParser.java,72,40,0,7,0,47
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\sps\BlockStorageMovementAttemptedItems.java,259,42,4,7,0,53
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-nativetask\src\main\java\org\apache\hadoop\mapred\nativetask\DataChannel.java,0,4,0,1,0,5
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\webapp\dao\ReservationRequestInfo.java,56,31,1,1,0,33
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\SaslPlainServer.java,125,51,3,2,0,56
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-nfs\src\test\java\org\apache\hadoop\oncrpc\TestRpcCallCache.java,99,41,2,1,0,44
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\CSQueue.java,0,105,43,14,0,162
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\container\ResourceMappings.java,69,15,1,1,0,17
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\permission\ScopedAclEntries.java,0,8,4,4,0,16
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azurebfs\TestAbfsConfigurationFieldsValidation.java,139,61,10,49,0,120
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\TestClusterMapReduceTestCase.java,104,13,9,2,0,24
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\compress\bzip2\BZip2DummyDecompressor.java,49,17,0,1,0,18
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-rbf\src\test\java\org\apache\hadoop\hdfs\server\federation\router\TestRouterFederationRename.java,293,30,2,4,0,36
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\volume\csi\event\ControllerPublishVolumeEvent.java,7,2,0,2,0,4
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-hbase\hadoop-yarn-server-timelineservice-hbase-common\src\main\java\org\apache\hadoop\yarn\server\timelineservice\storage\flow\FlowRunColumnPrefix.java,0,26,2,7,0,35
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\startupprogress\PhaseTracking.java,0,8,1,1,0,10
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-nfs\src\main\java\org\apache\hadoop\hdfs\nfs\nfs3\PrivilegedNfsGatewayStarter.java,53,15,1,1,0,17
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azurebfs\ITestAbfsReadWriteAndSeek.java,104,21,4,11,0,36
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\federation\policies\router\PriorityRouterPolicy.java,42,4,0,2,0,6
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\net\CachedDNSToSwitchMapping.java,127,28,1,2,0,31
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\balancer\TestBalancer.java,0,569,50,58,0,677
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\auth\delegation\ITestDelegatedMRJob.java,225,27,5,4,0,36
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\erasurecode\StripedWriter.java,0,36,2,1,0,39
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\auth\delegation\ILoadTestSessionCredentials.java,218,25,5,5,0,35
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-applications-mawo\hadoop-yarn-applications-mawo-core\src\main\java\org\apache\hadoop\applications\mawo\server\common\MawoConfiguration.java,0,0,2,1,0,3
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\nodelabels\TestScriptBasedNodeLabelsProvider.java,173,22,0,1,0,23
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-nativetask\src\main\java\org\apache\hadoop\mapred\nativetask\util\BytesUtil.java,0,44,7,1,0,52
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\fsdataset\impl\MemoryMappableBlockLoader.java,90,23,0,1,0,24
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-openstack\src\main\java\org\apache\hadoop\fs\swift\auth\AuthenticationRequestWrapper.java,34,6,1,1,0,8
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\nfs\nfs3\request\RequestWithHandle.java,12,7,0,1,0,8
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestParallelShortCircuitReadUnCached.java,46,14,2,1,0,17
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\webapp\RMErrorsAndWarningsPage.java,0,5,1,1,0,7
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\PreemptableResourceScheduler.java,0,4,0,2,0,6
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestDFSPermission.java,1248,375,38,8,0,421
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-hbase\hadoop-yarn-server-timelineservice-hbase-common\src\main\java\org\apache\hadoop\yarn\server\timelineservice\storage\flow\FlowActivityColumnPrefix.java,0,26,2,7,0,35
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapreduce\lib\input\CombineFileRecordReaderWrapper.java,0,27,1,1,0,29
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\util\EnumDoubles.java,101,24,0,1,0,25
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\cli\CLITestCmdErasureCoding.java,13,8,1,2,0,11
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-azure\src\main\java\org\apache\hadoop\fs\azurebfs\services\AbfsInputStream.java,0,135,5,45,0,185
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\viewfs\TestViewFsHdfs.java,122,16,2,1,0,19
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-core\src\main\java\org\apache\hadoop\mapred\MapOutputCollector.java,0,28,6,1,0,35
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\TestHDFSFileContextMainOperations.java,0,69,6,3,0,78
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\InternalOperations.java,9,4,0,1,0,5
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\api\impl\pb\service\ApplicationClientProtocolPBServiceImpl.java,559,148,135,164,0,447
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\FSDirSnapshotOp.java,0,85,1,2,0,88
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\HasEnhancedByteBufferAccess.java,0,5,2,1,0,8
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\sink\FileSink.java,0,10,0,1,0,11
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\StripeReader.java,431,71,7,2,0,80
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\QueueManagementDynamicEditPolicy.java,211,50,15,4,0,69
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\ftp\FtpConfigKeys.java,0,29,0,1,0,30
hadoop-trunk\hadoop-trunk\hadoop-tools\hadoop-aws\src\main\java\org\apache\hadoop\fs\s3a\impl\CopyOutcome.java,0,11,0,1,0,12
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\main\java\org\apache\hadoop\mapreduce\v2\app\webapp\TaskPage.java,0,24,0,5,0,29
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-api\src\main\java\org\apache\hadoop\yarn\api\records\timelineservice\ApplicationAttemptEntity.java,15,3,0,1,0,4
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\RegisterNodeManagerRequest.java,121,59,0,1,0,60
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\webapp\dao\ReservationDefinitionInfo.java,84,45,1,1,0,47
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-applications-mawo\hadoop-yarn-applications-mawo-core\src\main\java\org\apache\hadoop\applications\mawo\server\common\package-info.java,0,1,0,1,0,2
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestErasureCodingExerciseAPIs.java,483,23,10,1,0,34
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestRetryCache.java,178,40,0,1,0,41
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\snapshot\TestSnapshotListing.java,87,28,0,1,0,29
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\IOUtils.java,484,96,19,6,0,121
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\fair\policies\DominantResourceFairnessPolicy.java,467,69,1,4,0,74
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\INodeDirectoryAttributes.java,0,40,6,3,0,49
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\test\java\org\apache\hadoop\yarn\server\federation\store\impl\FederationStateStoreBaseTest.java,536,50,1,27,0,78
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\web\oauth2\ConfCredentialBasedAccessTokenProvider.java,0,9,1,1,0,11
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\RemoteNodePBImpl.java,144,26,49,3,0,78
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\diskbalancer\TestDiskBalancerRPC.java,267,30,11,5,0,46
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\main\java\org\apache\hadoop\mapreduce\v2\app\TaskAttemptFinishingMonitor.java,29,9,0,1,0,10
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-hbase\hadoop-yarn-server-timelineservice-hbase-common\src\main\java\org\apache\hadoop\yarn\server\timelineservice\storage\subapplication\package-info.java,0,0,0,1,0,1
hadoop-trunk\hadoop-trunk\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\WordCount.java,107,58,19,1,0,78
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBlockCountersInPendingIBR.java,103,15,0,2,0,17
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\webapp\view\HeaderBlock.java,17,3,0,1,0,4
hadoop-trunk\hadoop-trunk\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\util\TestLightWeightHashSet.java,463,55,9,2,0,66
hadoop-trunk\hadoop-trunk\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFileSystemOverloadScheme.java,292,50,10,4,0,64
hadoop-trunk\hadoop-trunk\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\federation\store\records\impl\pb\SubClusterIdPBImpl.java,46,12,23,3,0,38
