Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\StreamsBuilder.java,566,0,0,188,0,188
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\AddPartitionsToTxnResponseData.java,810,0,0,93,0,93
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\FindCoordinatorResponseData.java,792,0,0,67,0,67
kafka-trunk\kafka-trunk\trogdor\src\main\java\org\apache\kafka\trogdor\workload\TopicsSpec.java,47,0,1,1,0,2
kafka-trunk\kafka-trunk\connect\file\src\main\java\org\apache\kafka\connect\file\FileStreamSinkConnector.java,47,0,1,4,0,5
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\CreateDelegationTokenResponse.java,68,0,0,8,0,8
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\test\MockRestoreCallback.java,9,0,0,1,0,1
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\record\jmh_generated\RecordBatchIterationBenchmark_jmhType_B2.java,21,0,0,8,0,8
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\util\jmh_generated\ByteUtilsBenchmark_jmhType_B3.java,0,0,0,18,0,18
kafka-trunk\kafka-trunk\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\ExtractField.java,92,0,1,19,0,20
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\metrics\internals\IntGaugeSuiteTest.java,66,0,1,3,0,4
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\clients\admin\ListTransactionsOptions.java,74,0,2,12,0,14
kafka-trunk\kafka-trunk\storage\src\generated\java\org\apache\kafka\server\log\remote\metadata\storage\generated\RemoteLogSegmentMetadataSnapshotRecord.java,459,0,0,43,0,43
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\errors\AlwaysContinueProductionExceptionHandler.java,13,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\InitProducerIdRequestData.java,299,0,0,26,0,26
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\metadata\jmh_generated\MetadataRequestBenchmark_testMetadataRequestForAllTopics_jmhTest.java,0,0,0,95,0,95
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\internals\ProcessorAdapter.java,0,0,4,10,0,14
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\OffsetCommitRequestData.java,1142,0,0,141,0,141
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\internals\AbstractProcessorContext.java,0,0,2,5,0,7
kafka-trunk\kafka-trunk\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\DelegatingClassLoaderTest.java,100,0,0,8,0,8
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredWindowStoreIterator.java,0,0,2,1,0,3
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\config\ConfigResourceTest.java,21,0,0,7,0,7
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\header\internals\RecordHeadersTest.java,204,0,5,2,0,7
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\acl\AccessControlEntryData.java,0,0,7,3,0,10
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KTableFilterTest.java,453,0,8,82,0,90
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\serialization\FloatDeserializer.java,18,0,1,2,0,3
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\internals\WindowedChangelogTopicConfig.java,80,0,0,16,0,16
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\clients\admin\internals\AbortTransactionHandler.java,0,0,0,41,0,41
kafka-trunk\kafka-trunk\connect\runtime\src\test\java\org\apache\kafka\connect\integration\ErrorHandlingIntegrationTest.java,263,0,5,52,0,57
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\state\ValueAndTimestamp.java,0,0,0,7,0,7
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\clients\ClientUtilsTest.java,94,0,8,21,0,29
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\record\UnalignedFileRecordsTest.java,49,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\network\SaslChannelBuilder.java,0,0,22,72,0,94
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\record\EndTransactionMarkerTest.java,50,0,0,7,0,7
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\timeline\jmh_generated\TimelineHashMapBenchmark_jmhType_B3.java,0,0,0,18,0,18
kafka-trunk\kafka-trunk\core\src\test\java\kafka\testkit\KafkaClusterTestKit.java,421,0,2,77,0,79
kafka-trunk\kafka-trunk\generator\src\main\java\org\apache\kafka\message\JsonConverterGenerator.java,0,0,12,58,0,70
kafka-trunk\kafka-trunk\metadata\src\generated\java\org\apache\kafka\common\metadata\RemoveTopicRecord.java,129,0,0,7,0,7
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\EnvelopeRequest.java,62,0,0,4,0,4
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\utils\Utils.java,0,0,41,158,0,199
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\ProcessorSupplier.java,0,0,0,9,0,9
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\network\Selector.java,0,0,76,294,0,370
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\ssl\SslPrincipalMapperTest.java,106,0,1,18,0,19
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\server\jmh_generated\CheckpointBench_jmhType_B2.java,21,0,0,7,0,7
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\DescribeClusterResponseDataJsonConverter.java,144,0,0,34,0,34
kafka-trunk\kafka-trunk\storage\src\main\java\org\apache\kafka\server\log\remote\metadata\storage\RemotePartitionMetadataStore.java,145,0,0,51,0,51
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\BrokerHeartbeatResponseData.java,205,0,0,12,0,12
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\server\jmh_generated\PartitionCreationBench_jmhType.java,0,0,0,2,0,2
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\LeaderAndIsrRequestDataJsonConverter.java,416,0,0,101,0,101
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\authenticator\SaslAuthenticatorFailureDelayTest.java,197,0,6,48,0,54
kafka-trunk\kafka-trunk\metadata\src\generated\java\org\apache\kafka\common\metadata\PartitionRecordJsonConverter.java,133,0,0,32,0,32
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\kstream\internals\SessionCacheFlushListener.java,0,0,2,6,0,8
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\errors\InvalidTimestampException.java,13,0,0,1,0,1
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\state\internals\CacheFlushListenerStub.java,0,0,0,2,0,2
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\test\StreamsTestUtils.java,0,0,1,37,0,38
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\config\ConfigTransformerResult.java,39,0,0,6,0,6
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\processor\internals\GlobalStreamThreadTest.java,257,0,4,33,0,37
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\record\FileRecordsTest.java,655,0,16,110,0,126
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateManager.java,0,0,5,5,0,10
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\SaslExtensionsTest.java,26,0,0,2,0,2
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\errors\UnsupportedVersionException.java,12,0,0,8,0,8
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\record\UnalignedMemoryRecords.java,29,0,2,5,0,7
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\kstream\UnlimitedWindows.java,0,0,0,9,0,9
kafka-trunk\kafka-trunk\raft\src\main\java\org\apache\kafka\raft\internals\KafkaRaftMetrics.java,173,0,0,35,0,35
kafka-trunk\kafka-trunk\metadata\src\test\java\org\apache\kafka\controller\SnapshotGeneratorTest.java,63,0,0,8,0,8
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\InitProducerIdRequestDataJsonConverter.java,73,0,0,15,0,15
kafka-trunk\kafka-trunk\trogdor\src\test\java\org\apache\kafka\trogdor\common\JsonSerializationTest.java,40,0,3,4,0,7
kafka-trunk\kafka-trunk\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SourceConnectorConfigTest.java,105,0,0,39,0,39
kafka-trunk\kafka-trunk\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\ReplaceFieldTest.java,142,0,0,9,0,9
kafka-trunk\kafka-trunk\trogdor\src\main\java\org\apache\kafka\trogdor\coordinator\NodeManager.java,0,0,20,31,0,51
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\test\MockRocksDbConfigSetter.java,16,0,1,2,0,3
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\Topology.java,900,0,1,371,0,372
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\state\internals\LeftOrRightValueSerde.java,0,0,2,3,0,5
kafka-trunk\kafka-trunk\trogdor\src\test\java\org\apache\kafka\trogdor\common\JsonUtilTest.java,36,0,1,5,0,6
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\clients\admin\internals\DescribeTransactionsHandler.java,0,0,2,26,0,28
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\cache\Cache.java,0,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\requests\WriteTxnMarkersResponseTest.java,32,0,0,4,0,4
kafka-trunk\kafka-trunk\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSinkTaskThreadedTest.java,639,0,11,87,0,98
kafka-trunk\kafka-trunk\streams\src\test\java\org\apache\kafka\streams\utils\UniqueTopicSerdeScope.java,121,0,0,16,0,16
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\DescribeLogDirsRequest.java,49,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\InitProducerIdResponse.java,42,0,0,3,0,3
kafka-trunk\kafka-trunk\raft\src\main\java\org\apache\kafka\raft\ExpirationService.java,0,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\record\AbstractLegacyRecordBatchTest.java,221,0,4,41,0,45
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\security\oauthbearer\secured\BasicOAuthBearerTokenTest.java,60,0,0,5,0,5
kafka-trunk\kafka-trunk\metadata\src\main\java\org\apache\kafka\image\TopicsImage.java,0,0,2,3,0,5
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\state\internals\FilteredCacheIterator.java,0,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\clients\producer\RoundRobinPartitionerTest.java,98,0,4,17,0,21
kafka-trunk\kafka-trunk\storage\src\main\java\org\apache\kafka\server\log\remote\metadata\storage\serialization\RemotePartitionDeleteMetadataTransform.java,0,0,0,14,0,14
kafka-trunk\kafka-trunk\clients\src\generated\java\org\apache\kafka\common\message\ElectLeadersResponseData.java,772,0,0,87,0,87
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\common\requests\AlterReplicaLogDirsResponse.java,38,0,0,4,0,4
kafka-trunk\kafka-trunk\jmh-benchmarks\build\generated\sources\annotationProcessor\java\main\org\apache\kafka\jmh\metadata\jmh_generated\MetadataRequestBenchmark_jmhType_B2.java,21,0,0,8,0,8
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\kstream\internals\KStreamBranch.java,0,0,0,3,0,3
kafka-trunk\kafka-trunk\streams\test-utils\src\main\java\org\apache\kafka\streams\TopologyTestDriver.java,1150,0,4,232,0,236
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\clients\admin\TransactionState.java,0,0,0,2,0,2
kafka-trunk\kafka-trunk\tools\src\main\java\org\apache\kafka\tools\ToolsUtils.java,32,0,3,7,0,10
kafka-trunk\kafka-trunk\connect\runtime\src\main\java\org\apache\kafka\connect\converters\DoubleConverter.java,7,0,0,5,0,5
kafka-trunk\kafka-trunk\clients\src\test\java\org\apache\kafka\common\requests\EnvelopeRequestTest.java,37,0,0,9,0,9
kafka-trunk\kafka-trunk\storage\src\generated\java\org\apache\kafka\server\log\remote\metadata\storage\generated\RemotePartitionDeleteMetadataRecordJsonConverter.java,83,0,0,26,0,26
kafka-trunk\kafka-trunk\clients\src\main\java\org\apache\kafka\clients\producer\ProducerInterceptor.java,0,0,0,37,0,37
kafka-trunk\kafka-trunk\streams\test-utils\src\test\java\org\apache\kafka\streams\KeyValueStoreFacadeTest.java,112,0,0,9,0,9
kafka-trunk\kafka-trunk\metadata\src\generated\java\org\apache\kafka\common\metadata\UnfenceBrokerRecord.java,148,0,0,7,0,7
kafka-trunk\kafka-trunk\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverterConfig.java,85,0,0,10,0,10
kafka-trunk\kafka-trunk\raft\src\test\java\org\apache\kafka\raft\QuorumStateTest.java,1035,0,4,91,0,95
kafka-trunk\kafka-trunk\streams\src\main\java\org\apache\kafka\streams\errors\UnknownStateStoreException.java,14,0,0,3,0,3
